"trending_date","title","channel_title","category_id","publish_time","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","publish_hour","publish_when","publish_wday","timetotrend"
2022-07-21,"Minecraft, but if I say mine things get weird","PointCrow","Gaming",2022-07-19 17:45:18,455188,30505,0,1170,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","2"
2022-07-21,"ASKING THE GUYS OF HYPE HOUSE QUESTIONS GIRLS ARE TOO AFRAID TO ASK","Paige Taylor","People and Blogs",2022-07-19 22:00:06,180870,8929,0,489,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","1"
2022-07-21,"I finished Bloodborne but it won't let me leave","zanny","Gaming",2022-07-19 21:30:02,497914,43636,0,2478,FALSE,FALSE,FALSE,21,"3pm to 12am","Tuesday","1"
2022-07-21,"Nope - Movie Review","Jeremy Jahns","Entertainment",2022-07-20 16:00:03,357988,20777,0,1357,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","1"
2022-07-21,"Peezy - Nipsey Blue (Official Video)","PeezyVEVO","Music",2022-07-19 19:40:34,264956,12837,0,881,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","2"
2022-07-21,"No Man's Sky Endurance Update","HelloGamesTube","Gaming",2022-07-20 12:57:14,189237,10519,0,1164,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","1"
2022-07-21,"I Trolled A FAKE Epic Employee With Hacked Skins!","IamDiablo","Gaming",2022-07-19 20:02:29,257413,4841,0,199,FALSE,FALSE,FALSE,20,"3pm to 12am","Tuesday","1"
2022-07-21,"Lil Berete Feat King Von- 100 BRICKS (Official Music Video)","Lil Berete","Entertainment",2022-07-19 21:00:13,194372,16307,0,1354,FALSE,FALSE,FALSE,21,"3pm to 12am","Tuesday","1"
2022-07-21,"How To Write A Terrifying Villain — The Boys","The Closer Look","Education",2022-07-19 17:46:20,368756,25838,0,1079,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","2"
2022-07-21,"Lil Baby Gives Update on Young Thug and Gunna After RICO Arrests | TMZ","TMZ","Entertainment",2022-07-20 01:03:21,206765,2580,0,402,FALSE,FALSE,FALSE,1,"12am to 8am","Wednesday","1"
2022-07-21,"【TEASER】'ILUNA' VTuber Debut (24-25 July) | Special Debut Program on 24-25 July | NIJISANJI EN","NIJISANJI EN Official","Entertainment",2022-07-20 00:00:10,834831,59369,0,3238,FALSE,FALSE,FALSE,0,"12am to 8am","Wednesday","1"
2022-07-21,"Golden Buzzer: Chapel Hart Wows The Judges With Original, You Can Have Him Jolene | AGT 2022","America's Got Talent","Entertainment",2022-07-20 01:58:57,2392070,71241,0,5312,FALSE,FALSE,FALSE,1,"12am to 8am","Wednesday","1"
2022-07-21,"Better Call Saul Season 6 Episode 9 Breakdown | Recap & Review","Pete Peppers","Entertainment",2022-07-19 16:24:02,225391,7961,0,2044,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","2"
2022-07-21,"Why Americans Aren’t Paid Enough","CNBC","News and Politics",2022-07-19 16:00:18,434506,5711,0,2477,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","2"
2022-07-21,"Match Highlights: Manchester United 3-1 Crystal Palace","Crystal Palace FC","Sports",2022-07-19 18:00:48,1216666,14470,0,948,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2022-07-21,"Saying Goodbye","Thomas Petrou","Entertainment",2022-07-19 19:03:45,215285,11159,0,313,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","2"
2022-07-21,"I Banned A Corrupt Admin From His Own Server","roshambogames","Gaming",2022-07-19 14:00:08,297697,13863,0,984,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","2"
2022-07-21,"Paulie Walnuts Gualtieri in The Sopranos | A Tribute to Tony Sirico","Michael Franzese","Entertainment",2022-07-19 18:00:00,152113,6043,0,1200,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2022-07-21,"Rick Shiels & Brooks Koepka BEEF, Cameron Smith joining LIV & GOOD GOOD collab! EP140","The Rick Shiels Golf Show","Sports",2022-07-19 15:00:24,211423,3798,0,918,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","2"
2022-07-21,"Marvel's Spider-Man Remastered - PC Features Trailer I PC Games","PlayStation","Gaming",2022-07-20 16:00:01,574948,31473,0,2961,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","1"
2022-07-21,"I COACHED THE CRAZIEST AAU BASKETBALL GAME EVER!!","Cam Wilder","Gaming",2022-07-18 19:31:23,170483,11891,0,643,FALSE,FALSE,FALSE,19,"3pm to 12am","Monday","3"
2022-07-22,"Dungeons & Dragons: Honor Among Thieves | Official Trailer (2023 Movie)","Paramount Pictures","Film and Animation",2022-07-21 20:14:58,7839657,59462,0,5225,FALSE,FALSE,FALSE,20,"3pm to 12am","Thursday","0"
2022-07-22,"There's Something About Amy (Part 2)","mashed","Gaming",2022-07-21 16:30:01,772115,67711,0,8569,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2022-07-22,"Future - LOVE YOU BETTER (Official Music Video)","FutureVEVO","Music",2022-07-21 16:00:10,799638,42703,0,3430,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2022-07-22,"Bear Grylls Battles For Survival Against Spicy Wings | Hot Ones","First We Feast","Entertainment",2022-07-21 15:00:01,2088772,99296,0,5987,FALSE,FALSE,FALSE,15,"8am to 3pm","Thursday","1"
2022-07-22,"Crazy Theater Teacher's Weird Body Language Theory","Let Me Explain Studios","Film and Animation",2022-07-21 14:00:10,730371,68010,0,8337,FALSE,FALSE,FALSE,14,"8am to 3pm","Thursday","1"
2022-07-22,"Billie Eilish - The 30th (Official Lyric Video)","Billie Eilish","Music",2022-07-21 16:01:55,869037,173745,0,11747,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2022-07-22,"Billie Eilish - TV (Official Lyric Video)","Billie Eilish","Music",2022-07-21 16:01:50,840164,167735,0,11284,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2022-07-22,"CUTEST GAME EVER MADE | Stray - Part 1","jacksepticeye","Gaming",2022-07-20 13:13:50,2585281,144066,0,8517,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","2"
2022-07-22,"Steph Curry's opening monologue at the 2022 ESPYS","ESPN","Sports",2022-07-21 00:22:42,1192687,21906,0,2287,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2022-07-22,"Don't Worry Darling | Official Trailer #2","Warner Bros. Pictures","Entertainment",2022-07-21 17:00:32,611161,27396,0,1062,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","1"
2022-07-22,"A Day To Remember: Miracle [OFFICIAL VIDEO]","Fueled By Ramen","Entertainment",2022-07-21 14:00:05,224069,21373,0,1935,FALSE,FALSE,FALSE,14,"8am to 3pm","Thursday","1"
2022-07-22,"Best Kinetic Sand Art Wins $5,000!","ZHC Crafts","Entertainment",2022-07-20 23:07:08,1004325,34830,0,2907,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","1"
2022-07-22,"NOT OKAY | Official Trailer | Searchlight Pictures","SearchlightPictures","Film and Animation",2022-07-21 13:00:27,1850380,1965,0,113,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","1"
2022-07-22,"Charlotte FC 1-1 (5-3 pens) Chelsea | Extended Highlights","Chelsea Football Club","Sports",2022-07-21 11:00:31,730246,13491,0,1040,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2022-07-22,"Live It Up in Fortnite with No Sweat Summer","Fortnite","Gaming",2022-07-21 12:59:55,361261,19380,0,1314,FALSE,FALSE,FALSE,12,"8am to 3pm","Thursday","1"
2022-07-22,"Tripstar, Moneybagg Yo, & EST Gee - Top Dolla [Official Music Video]","MoneybaggYoVEVO","Music",2022-07-20 17:00:07,382368,18056,0,1131,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","2"
2022-07-22,"Ivana Trump Shows Off Now-Tragic Staircase in 2005 Home Tour (Flashback)","Entertainment Tonight","Entertainment",2022-07-21 00:30:05,1708125,11073,0,1514,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2022-07-22,"Making the Best Trap in Minecraft","Wifies","Gaming",2022-07-20 17:00:20,639358,34878,0,2590,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","2"
2022-07-22,"PGF Nuk - Button Boys Ft. Big 30 (Official Video)","PGF NUK","Music",2022-07-20 22:00:09,256296,14732,0,1001,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-07-22,"Zillow Gone Wild, Castle Edition?? Again? (feat Brittany Broski) | Sarah Schauer","Sarah Schauer","Comedy",2022-07-20 23:44:19,275768,19968,0,1022,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","1"
2022-07-22,"DUKI - GIVENCHY (Video Oficial)","Duki","Music",2022-07-21 00:00:12,6152948,882961,0,44070,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2022-07-22,"HIGHLIGHTS! Man City 2-1 Club America | De Bruyne Scores Screamer in Houston!","Man City","Sports",2022-07-21 05:19:12,1767929,42317,0,1772,FALSE,FALSE,FALSE,5,"12am to 8am","Thursday","1"
2022-07-22,"The All-New 2023 Honda Civic Type R is the most powerful Type R ever","Honda","Autos and Vehicles",2022-07-21 02:00:11,538656,20343,0,1895,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2022-07-22,"MUSE - KILL OR BE KILLED [Official Music Video]","Muse","Music",2022-07-21 14:00:12,318387,34335,0,2240,FALSE,FALSE,FALSE,14,"8am to 3pm","Thursday","1"
2022-07-22,"ASMR School Nurse Check Up","Goodnight Moon","People and Blogs",2022-07-21 03:02:50,195656,8995,0,596,FALSE,FALSE,FALSE,3,"12am to 8am","Thursday","1"
2022-07-22,"Gort and Quandale Learn to Swim","The Urban Rescue Ranch","People and Blogs",2022-07-20 23:00:18,833016,56278,0,3683,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","1"
2022-07-22,"CNCO, Kenia OS - Plutón (Official Video)","CNCOVEVO","Music",2022-07-20 22:00:11,1549620,243176,0,43697,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2022-07-22,"THE PRINCE FAMILY OFFICIAL NEW HOUSE TOUR!!!","The Prince Family","People and Blogs",2022-07-20 18:00:08,668501,30663,0,2772,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2022-07-22,"This Video Breaks Youtube.","The Spiffing Brit","Gaming",2022-07-20 18:20:21,1778825,252817,0,68347,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2022-07-22,"Is the 2023 Honda Civic Type R the BEST new performance car to BUY?","Raiti's Rides","Autos and Vehicles",2022-07-21 02:00:12,285589,9355,0,2165,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2022-07-22,"What If We Live in a Superdeterministic Universe?","PBS Space Time","Education",2022-07-20 20:15:00,402022,35499,0,2800,FALSE,FALSE,FALSE,20,"3pm to 12am","Wednesday","1"
2022-07-22,"Can WE Escape Minecraft's Most SUS Prison??","SeaWattgaming","Gaming",2022-07-20 19:29:44,587168,19107,0,1248,FALSE,FALSE,FALSE,19,"3pm to 12am","Wednesday","2"
2022-07-22,"The FASTEST revenge story in Rust","Frost","Gaming",2022-07-21 00:37:24,236824,17042,0,954,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2022-07-22,"When you Tell Background Extras to ACT NORMAL","Steven He","Comedy",2022-07-20 18:43:04,907300,70627,0,2598,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2022-07-22,"Minecraft, But You Combine Any Item…","Wisp","Gaming",2022-07-20 17:15:02,580436,30651,0,1248,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","2"
2022-07-22,"GTA Online: The Criminal Enterprises - Complete Info BREAKDOWN! | Business Changes, Mk2 Nerf & MORE!","TGG","Gaming",2022-07-21 15:59:48,286867,17115,0,1873,FALSE,FALSE,FALSE,15,"8am to 3pm","Thursday","1"
2022-07-22,"Drought Discoveries: Father-son duo document finds from receding Lake Mead waters","FOX5 Las Vegas","News and Politics",2022-07-19 13:17:03,292600,2295,0,440,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","3"
2022-07-22,"'Which Uses More Electricity...A Refrigerator When It's Running Or Electric Car When It's Charging?'","Forbes Breaking News","News and Politics",2022-07-19 17:00:01,655621,13957,0,6946,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","3"
2022-07-22,"2022 MLB All-Star starting lineups and player introductions | MLB ON FOX","FOX Sports","Sports",2022-07-20 01:07:56,128834,1657,0,374,FALSE,FALSE,FALSE,1,"12am to 8am","Wednesday","2"
2022-07-22,"Fortnite, But You Only Have 1 Floor!","Bazerk","Gaming",2022-07-16 20:59:10,919914,14725,0,411,FALSE,FALSE,FALSE,20,"3pm to 12am","Saturday","5"
2022-07-23,"The One Guest At Ivana Trump's Funeral No One Expected To See","Nicki Swift","Entertainment",2022-07-22 00:00:06,1159365,2157,0,348,FALSE,FALSE,FALSE,0,"12am to 8am","Friday","1"
2022-07-23,"Noah Lyles runs the fastest 200m IN AMERCIAN HISTORY to repeat as world champ in USA podium sweep","NBC Sports","Sports",2022-07-22 04:46:24,1117020,24097,0,2546,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-07-23,"Why I Banned Every Player","Spoke","Gaming",2022-07-22 14:00:03,515904,21374,0,1203,FALSE,FALSE,FALSE,14,"8am to 3pm","Friday","1"
2022-07-23,"this CURSED Lego video will TRIGGER you","SacredBricks","Entertainment",2022-07-22 16:00:20,443998,11505,0,925,FALSE,FALSE,FALSE,16,"3pm to 12am","Friday","1"
2022-07-23,"Southside, Lil Durk - Save Me (Official Music Video)","SouthsideVEVO","Music",2022-07-22 04:00:09,644626,34108,0,1610,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-07-23,"Twenty One Pilots - Heathens//Stranger Things (Live from Romania)","twenty one pilots","Music",2022-07-22 16:00:32,699129,88282,0,3249,FALSE,FALSE,FALSE,16,"3pm to 12am","Friday","1"
2022-07-23,"TANYA: THE ISEKAIED DEMON","Cj Dachamp","Film and Animation",2022-07-22 00:31:23,735539,77147,0,4929,FALSE,FALSE,FALSE,0,"12am to 8am","Friday","1"
2022-07-23,"Kay Flock - Brotherly Love (Pt. 2) [feat. B-Lovee & Dougie B]","KayFlockVEVO","Music",2022-07-22 04:00:00,358057,36197,0,2640,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-07-23,"The Weeknd - How Do I Make You Love Me? (Official Music Video)","TheWeekndVEVO","Music",2022-07-22 16:00:20,983608,94916,0,5850,FALSE,FALSE,FALSE,16,"3pm to 12am","Friday","1"
2022-07-23,"Central Cee - Doja (Directed by Cole Bennett)","Lyrical Lemonade","Entertainment",2022-07-21 20:00:11,3373354,344911,0,13759,FALSE,FALSE,FALSE,20,"3pm to 12am","Thursday","1"
2022-07-23,"Grupo Marca Registrada - El Rescate ft. Junior H [Official Video]","RB Music","Music",2022-07-22 04:00:09,1305997,116903,0,2450,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-07-23,"DVSN - If I Get Caught (Official Video)","dvsn","Music",2022-07-22 04:00:10,148644,9337,0,1283,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-07-23,"Russ - Are You Entertained (Feat. Ed Sheeran) (Official Video)","Russ","Music",2022-07-22 04:00:08,5516974,58141,0,3274,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-07-23,"21.45! Shericka Jackson destroys 200m CHAMPIONSHIP RECORD to win World Title | NBC Sports","NBC Sports","Sports",2022-07-22 03:33:10,876734,13047,0,2116,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","1"
2022-07-23,"How to Repair and Remove Dents from your Car (DIY)","ChrisFix","Autos and Vehicles",2022-07-22 13:00:21,444560,31164,0,2181,FALSE,FALSE,FALSE,13,"8am to 3pm","Friday","1"
2022-07-23,"TRAPPED BRENT IN WORLD'S LOUDEST ROOM!!","Alexa Rivera","Howto and Style",2022-07-22 01:49:54,1244783,66877,0,3665,FALSE,FALSE,FALSE,1,"12am to 8am","Friday","1"
2022-07-23,"Dj Adoni, Farruko, El Alfa El Jefe - La Opinion Es Tuya Ft. La Perversa (Official Video)","DJ ADONI","Music",2022-07-22 00:00:08,2049616,100517,0,3550,FALSE,FALSE,FALSE,0,"12am to 8am","Friday","1"
2022-07-23,"Highlights: RB Leipzig 0-5 Liverpool | Nunez scores four in friendly","Liverpool FC","Sports",2022-07-21 20:20:59,4295918,86680,0,3042,FALSE,FALSE,FALSE,20,"3pm to 12am","Thursday","1"
2022-07-23,"The FINAL Secrets of Minecraft!!","Minecraft","Gaming",2022-07-22 15:00:06,546232,45522,0,3927,FALSE,FALSE,FALSE,15,"8am to 3pm","Friday","1"
2022-07-23,"Natti Natasha x Daddy Yankee x Wisin x Yandel - Mayor Que Usted [Live] @ Premios Juventud 2022","Natti Natasha","Music",2022-07-22 03:13:11,635214,34446,0,2091,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","1"
2022-07-23,"Teen Wolf: The Movie | Teaser Trailer | Paramount+","Paramount Plus","Entertainment",2022-07-21 21:30:03,302023,14427,0,1054,FALSE,FALSE,FALSE,21,"3pm to 12am","Thursday","1"
2022-07-23,"Looting an ANCIENT CITY in Minecraft Hardcore! (#66)","WadZee","Gaming",2022-07-21 18:53:10,899474,66613,0,2983,FALSE,FALSE,FALSE,18,"3pm to 12am","Thursday","2"
2022-07-23,"CHARGED With Murder: Alex Murdaugh, Casey White / Sherri Papini Pleads GUILTY","Kendall Rae","Entertainment",2022-07-21 18:02:18,392262,23425,0,1813,FALSE,FALSE,FALSE,18,"3pm to 12am","Thursday","2"
2022-07-23,"One Piece Film:- Red - Official Trailer 3","AnimeHypeアニメ日本","Entertainment",2022-07-22 10:11:17,1694588,69684,0,3491,FALSE,FALSE,FALSE,10,"8am to 3pm","Friday","1"
2022-07-23,"Kevin Gates - Hard To Sleep (Live) | UPROXX Sessions","UPROXX Music","Music",2022-07-21 19:00:06,106374,5281,0,376,FALSE,FALSE,FALSE,19,"3pm to 12am","Thursday","2"
2022-07-23,"MACKLEMORE - CHANT FEATURING TONES AND I (OFFICIAL MUSIC VIDEO)","Macklemore","Music",2022-07-22 04:00:11,429002,23988,0,1226,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","1"
2022-07-23,"Noah Lyles SHOCKS THE WORLD!! 2022 World Championships - Men's 200 Finals","Total Running Productions","Sports",2022-07-22 03:28:12,506932,10495,0,1275,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","1"
2022-07-23,"ANDREW TATE CONTROLS MY LIFE FOR 24 HOURS…","Jesse James West","Sports",2022-07-21 21:59:08,650398,45744,0,2009,FALSE,FALSE,FALSE,21,"3pm to 12am","Thursday","1"
2022-07-23,"How Kodak Uses Laminar Flow to Make Film (How Film is Made, Part 2 of 3) - Smarter Every Day 275","SmarterEveryDay","Science and Technology",2022-07-21 15:14:49,327339,16773,0,1305,FALSE,FALSE,FALSE,15,"8am to 3pm","Thursday","2"
2022-07-23,"GUEST BATHROOM MAKEOVER Ep. 4 | DIY Storage Cabinet & Decorating Ideas *BEFORE & AFTER*","XO, MaCenna","Howto and Style",2022-07-21 23:40:11,189146,21331,0,3894,FALSE,FALSE,FALSE,23,"3pm to 12am","Thursday","1"
2022-07-23,"Surviving Overnight in Real Minecraft Treehouse","UnspeakablePlays","Gaming",2022-07-21 21:01:27,1183160,36246,0,1844,FALSE,FALSE,FALSE,21,"3pm to 12am","Thursday","1"
2022-07-23,"Avatar Bending Showdown! (With Bonus Content!)","Haminations","Comedy",2022-07-21 18:38:39,860951,43645,0,6872,FALSE,FALSE,FALSE,18,"3pm to 12am","Thursday","2"
2022-07-23,"My 84 Year Old Landlord REACTS to my Apartment Makeover","Lone Fox","People and Blogs",2022-07-21 20:25:16,329054,44337,0,5762,FALSE,FALSE,FALSE,20,"3pm to 12am","Thursday","1"
2022-07-23,"WHO'S SMARTER? | College Dropouts vs Harvard Students","Brandon Walsh","Entertainment",2022-07-21 19:58:16,175914,10296,0,466,FALSE,FALSE,FALSE,19,"3pm to 12am","Thursday","2"
2022-07-23,"Machine Gun Kelly - more than life ft. glaive (Official Live Performance) | Vevo","MGKVEVO","Music",2022-07-20 17:00:19,1365245,42083,0,1779,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","3"
2022-07-23,"Lil Uzi Vert - Space Cadet [Official Audio]","LIL UZI VERT","Music",2022-07-21 02:11:37,346238,32225,0,3823,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","2"
2022-07-23,"Mike | Official Trailer | Hulu","Hulu","Entertainment",2022-07-20 15:05:30,3479134,4928,0,470,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","3"
2022-07-23,"Funeral held for Ivana Trump","FOX 5 New York","News and Politics",2022-07-20 21:36:49,698142,6046,0,857,FALSE,FALSE,FALSE,21,"3pm to 12am","Wednesday","2"
2022-07-24,"SHAZAM! FURY OF THE GODS - Official Trailer 1","Warner Bros. Pictures","Film and Animation",2022-07-23 17:25:08,4092725,105852,0,6194,FALSE,FALSE,FALSE,17,"3pm to 12am","Saturday","1"
2022-07-24,"I got Punched on my Birthday","TheOdd1sOut","Comedy",2022-07-23 14:01:12,1884629,175673,0,9835,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","1"
2022-07-24,"John Wick: Chapter 4 - Official Teaser Trailer (Keanu Reeves, Donnie Yen) | Comic Con 2022","IGN","Gaming",2022-07-23 02:50:36,9048409,353475,0,11662,FALSE,FALSE,FALSE,2,"12am to 8am","Saturday","1"
2022-07-24,"I Am Groot | Official Trailer | Disney+","Marvel Entertainment","Entertainment",2022-07-22 19:00:08,7011014,373355,0,11868,FALSE,FALSE,FALSE,19,"3pm to 12am","Friday","2"
2022-07-24,"Can't Stop Won't Stop (feat. Kodak Black) - King Combs","King Combs","People and Blogs",2022-07-22 23:05:39,612621,31294,0,2582,FALSE,FALSE,FALSE,23,"3pm to 12am","Friday","1"
2022-07-24,"The Lord of the Rings: The Rings of Power - SDCC Trailer","Prime Video","Film and Animation",2022-07-22 18:03:26,5816081,59828,0,14750,FALSE,FALSE,FALSE,18,"3pm to 12am","Friday","2"
2022-07-24,"Can 100 Players Beat Minecraft's Best Builder?","Sipover","People and Blogs",2022-07-23 00:20:22,1071644,46079,0,1876,FALSE,FALSE,FALSE,0,"12am to 8am","Saturday","1"
2022-07-24,"NEVER BEFORE SEEN footage of One Direction's formation | The X Factor UK","The X Factor UK","Entertainment",2022-07-23 14:58:24,473176,57062,0,2690,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","1"
2022-07-24,"Hotboii - Tell Me Bout It (Official Video)","H O T B O I I","Music",2022-07-22 17:00:10,750974,46221,0,2070,FALSE,FALSE,FALSE,17,"3pm to 12am","Friday","2"
2022-07-24,"The Scientist Who Killed Millions and Saved Billions","Veritasium","Education",2022-07-22 17:03:09,2587557,157260,0,7424,FALSE,FALSE,FALSE,17,"3pm to 12am","Friday","2"
2022-07-24,"I Turned My House Into a Trampoline Park!","Unspeakable","People and Blogs",2022-07-23 14:00:32,1634883,46916,0,5138,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","1"
2022-07-24,"I Survived 24 HOURS in the World’s Longest Hair Extensions","HopeScope","Howto and Style",2022-07-23 14:30:06,332382,18055,0,1924,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","1"
2022-07-24,"Pokemon But Cards Decide My Shiny Hunt","PM7","Gaming",2022-07-23 15:20:33,173260,8032,0,2467,FALSE,FALSE,FALSE,15,"8am to 3pm","Saturday","1"
2022-07-24,"Highlights | West Indies v India| India Win By 3 Runs In Dramatic Finish | 1st CG United ODI","Windies Cricket","Sports",2022-07-22 23:11:54,1928988,25252,0,890,FALSE,FALSE,FALSE,23,"3pm to 12am","Friday","1"
2022-07-24,"How long ANY attack in an anime takes.","CalebCity","Comedy",2022-07-23 04:55:28,505120,77170,0,3416,FALSE,FALSE,FALSE,4,"12am to 8am","Saturday","1"
2022-07-24,"Escaping an Infinite Dungeon","Boosfer","Gaming",2022-07-23 14:00:10,179202,14696,0,771,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","1"
2022-07-24,"reading fan fiction part 2...","Sturniolo Triplets","Comedy",2022-07-22 21:30:03,821124,82072,0,7014,FALSE,FALSE,FALSE,21,"3pm to 12am","Friday","1"
2022-07-24,"Sydney McLaughlin OBLITERATES her own WORLD RECORD for 400 hurdles World Title | NBC Sports","NBC Sports","Sports",2022-07-23 03:55:09,983546,21059,0,2377,FALSE,FALSE,FALSE,3,"12am to 8am","Saturday","1"
2022-07-24,"I Transformed a CHUNK in Minecraft Hardcore!","LockDownLife","Gaming",2022-07-23 11:46:12,265716,8798,0,696,FALSE,FALSE,FALSE,11,"8am to 3pm","Saturday","1"
2022-07-24,"GIANT BOUNCY BALL Drop from 165m Dam!","How Ridiculous","Sports",2022-07-22 22:00:05,1207595,53796,0,2813,FALSE,FALSE,FALSE,22,"3pm to 12am","Friday","1"
2022-07-24,"Take A Tour of RHOA Star Shereé Whitfield’s $3.2M Mansion: Chateau Shereé | DRIP CODEZ | TSR Studios","THE SHADE ROOM","Entertainment",2022-07-22 21:00:11,234346,7441,0,1202,FALSE,FALSE,FALSE,21,"3pm to 12am","Friday","1"
2022-07-24,"【DEBUT STREAM】TIME FOR A HANDS ON APPROACH #Dezmond_Debut #holoTEMPUS","Magni Dezmond Ch. HOLOSTARS-EN","Entertainment",2022-07-23 03:02:26,354794,33673,0,1063,FALSE,FALSE,FALSE,3,"12am to 8am","Saturday","1"
2022-07-24,"Dolly Parton Reacts To Chapel Hart's 'You Can Have Him Jolene'","Graeme ONeil","Entertainment",2022-07-22 19:34:17,454198,7983,0,484,FALSE,FALSE,FALSE,19,"3pm to 12am","Friday","2"
2022-07-24,"TWD SDCC Trailer: Finish the Fight | Returns October 2nd","The Walking Dead","Entertainment",2022-07-22 20:17:39,157161,4532,0,777,FALSE,FALSE,FALSE,20,"3pm to 12am","Friday","1"
2022-07-24,"CIGARETTE","Lil Uzi Vert - Topic","Music",2022-07-23 04:04:43,91632,6313,0,0,FALSE,FALSE,FALSE,4,"12am to 8am","Saturday","1"
2022-07-24,"Dragon Ball Super: Super Hero | OFFICIAL TRAILER 2","Crunchyroll Dubs","Film and Animation",2022-07-23 00:30:04,135583,5137,0,563,FALSE,FALSE,FALSE,0,"12am to 8am","Saturday","1"
2022-07-24,"LEGO Optimus Prime Review - FINALLY talking about LEGO","JobbytheHong","Entertainment",2022-07-23 15:00:08,123344,12125,0,1074,FALSE,FALSE,FALSE,15,"8am to 3pm","Saturday","1"
2022-07-24,"META RUNNER - Power Down // Final Season: Ep 1","GLITCH","Film and Animation",2022-07-22 22:00:12,216580,20986,0,3310,FALSE,FALSE,FALSE,22,"3pm to 12am","Friday","1"
2022-07-24,"【DEBUT STREAM】 Here to save the world! #Altare_Debut #holoTEMPUS","Regis Altare Ch. HOLOSTARS-EN","Entertainment",2022-07-23 01:58:44,387710,36324,0,830,FALSE,FALSE,FALSE,1,"12am to 8am","Saturday","1"
2022-07-24,"Noah Lyles runs the fastest 200m IN AMERICAN HISTORY to repeat as world champ in USA podium sweep","NBC Sports","Sports",2022-07-22 04:46:24,1336684,26743,0,2781,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","2"
